order_date,order_id,customer,grand_total
2014-02-21,CA-2014-105445,Bart Pistole,9
2014-12-21,CA-2014-105480,Dean Katz,13
2014-10-09,CA-2014-105487,Chris Selesnick,420
2014-11-25,CA-2014-105543,Brooke Gillingham,33
2014-12-26,CA-2014-105620,Jennifer Halladay,141
2014-09-18,CA-2014-105669,Sanjit Jacobs,1750
2014-02-21,CA-2014-105809,Helen Wasserman,238
2014-06-23,CA-2014-105823,Rick Bensley,488
2014-03-14,CA-2014-105851,Sanjit Engle,1332
2014-12-19,CA-2014-105886,Duane Benoit,19
2014-10-03,CA-2014-105914,Paul Van Hugh,1687
2014-08-15,CA-2014-105921,Janet Martin,418
2014-05-06,CA-2014-105991,Lisa Hazard,121
2014-10-16,CA-2014-106033,Frank Gastineau,88
2014-07-13,CA-2014-106047,Cari Schnelling,4
2014-10-24,CA-2014-106068,Randy Bradley,338
2014-06-11,CA-2014-106103,Sean Christensen,133
2014-09-19,CA-2014-106180,Sally Hughsby,163
2014-04-03,CA-2014-106355,Alyssa Tate,11
2014-10-20,CA-2014-106432,Christina Anderson,330
2014-08-13,CA-2014-106537,Rick Hansen,21
2014-11-07,CA-2014-106691,Christopher Conant,1
2014-07-04,CA-2014-106747,Tony Sayre,102
2014-12-22,CA-2014-106782,Liz Preis,375
2014-07-08,CA-2014-106824,Annie Thurman,6
2014-06-02,CA-2014-106831,Fred Harton,190
2014-06-21,CA-2014-106852,Shui Tom,36
2014-03-14,CA-2014-106859,Benjamin Farhat,780
2014-11-15,CA-2014-106943,Frank Olsen,9
2014-12-18,CA-2014-106964,Hallie Redmond,12
2014-11-28,CA-2014-107125,Bill Donatelli,136
2014-06-27,CA-2014-107132,Scott Cohen,913
2014-06-11,CA-2014-107167,Neil Ducich,1348
2014-11-07,CA-2014-107174,Adam Bellavance,2595
2014-07-28,CA-2014-107209,Joni Wasserman,195
2014-09-08,CA-2014-107244,Allen Goldenen,20
2014-04-07,CA-2014-107265,Max Ludwig,106
2014-09-06,CA-2014-107293,Christopher Schild,3
2014-12-01,CA-2014-107314,Maria Zettner,26
2014-09-01,CA-2014-107321,Arthur Wiediger,696
2014-12-18,CA-2014-107342,Vicky Freymann,28
2014-12-22,CA-2014-107461,Pete Kriz,24
2014-01-02,CA-2014-107503,Guy Armstrong,49
2014-02-06,CA-2014-107517,Fred Chung,2012
2014-05-06,CA-2014-107552,Arianne Irving,7
2014-12-15,CA-2014-107629,Dave Brooks,457
2014-03-14,CA-2014-107713,Joy Bell-,174
2014-11-07,CA-2014-107720,Valerie Mitchum,46
2014-10-20,CA-2014-107727,Matt Abelman,29
2014-12-11,CA-2014-107748,Alex Grayson,109
2014-05-09,CA-2014-107797,Ed Braxton,41
2014-11-19,CA-2014-107825,Nona Balk,143
2014-11-24,CA-2014-107832,Frank Hawley,7
2014-05-27,CA-2014-107853,Carlos Daly,13
2014-11-22,CA-2014-107874,Scott Williamson,27
2014-09-02,CA-2014-107909,Sung Shariari,43
2014-07-03,CA-2014-107958,Adrian Hane,169
2014-12-14,CA-2014-107986,Mitch Webber,31
2014-01-13,CA-2014-108000,Linda Southworth,10
2014-11-30,CA-2014-108035,Ted Trevino,492
2014-04-17,CA-2014-108070,Joel Eaton,309
2014-11-17,CA-2014-108091,Eileen Kiefer,23
2014-11-16,CA-2014-108112,Dana Kaydos,559
2014-12-19,CA-2014-108287,Alex Grayson,13
2014-12-11,CA-2014-108294,Lindsay Shagiari,35
2014-05-01,CA-2014-108322,Saphhira Shifley,26
2014-12-10,CA-2014-108329,Laurel Elliston,445
2014-06-13,CA-2014-108441,Sarah Bern,955
2014-03-22,CA-2014-108539,Steven Cartwright,745
2014-04-24,CA-2014-108553,Sally Knutson,245
2014-07-09,CA-2014-108560,Jenna Caffey,1058
2014-10-08,CA-2014-108574,Mike Gockenbach,1325
2014-09-13,CA-2014-108749,Don Jones,91
2014-12-26,CA-2014-108756,Patrick O'Donnell,32
2014-07-28,CA-2014-108791,Tony Molinari,559
2014-12-09,CA-2014-108854,Denise Monton,244
2014-09-25,CA-2014-108910,Kelly Collister,103
2014-09-15,CA-2014-108931,Henia Zydlo,20
2014-02-18,CA-2014-109085,Christine Kargatis,1449
2014-10-07,CA-2014-109099,Muhammed MacIntyre,41
2014-12-05,CA-2014-109183,Lena Radford,649
2014-04-05,CA-2014-109211,Penelope Sewall,17
2014-07-01,CA-2014-109393,John Castell,436
2014-12-22,CA-2014-109589,Brian Derr,71
2014-12-03,CA-2014-109701,Alice McCarthy,179
2014-12-10,CA-2014-109715,Angele Hood,16
2014-07-23,CA-2014-109750,Fred Hopkins,30
2014-09-05,CA-2014-109757,Maribeth Dona,50
2014-07-17,CA-2014-109778,Valerie Mitchum,3
2014-04-17,CA-2014-109946,Paul Lucas,17
2014-12-10,CA-2014-109960,Dean Braden,188
2014-05-02,CA-2014-110198,Arthur Gainer,319
2014-05-02,CA-2014-110212,Sanjit Jacobs,49
2014-10-28,CA-2014-110310,Nona Balk,69
2014-10-28,CA-2014-110373,Matt Abelman,34
2014-09-03,CA-2014-110380,Phillip Flathmann,7
2014-11-04,CA-2014-110429,Darrin Martin,12
2014-11-22,CA-2014-110443,Chloris Kastensmidt,1243
2014-03-05,CA-2014-110478,Sung Pak,25
2014-12-24,CA-2014-110625,Julia Barnett,27
2014-08-08,CA-2014-110821,Chloris Kastensmidt,238
2014-11-12,CA-2014-110842,Guy Armstrong,152
2014-03-08,CA-2014-110884,Shahid Hopkins,118
2014-09-11,CA-2014-110905,Robert Waldorf,809
2014-11-20,CA-2014-110926,Dorothy Dickinson,25
2014-07-24,CA-2014-110940,Annie Zypern,122
2014-06-16,CA-2014-111178,Tamara Dahlen,20
2014-09-03,CA-2014-111220,Jill Stevenson,258
2014-10-29,CA-2014-111262,Keith Herrera,66
2014-06-17,CA-2014-111269,Christine Sundaresam,504
2014-05-21,CA-2014-111332,Nat Carroll,892
2014-02-25,CA-2014-111374,Christy Brittain,5
2014-09-03,CA-2014-111388,Stephanie Ulpright,216
2014-11-21,CA-2014-111556,Carlos Daly,1560
2014-10-17,CA-2014-111577,Anthony Jacobs,308
2014-03-22,CA-2014-111591,Paul Stevenson,425
2014-07-04,CA-2014-111647,Rob Dowd,168
2014-12-01,CA-2014-111689,Harold Pawlan,1311
2014-10-11,CA-2014-111717,Scot Wooten,239
2014-01-04,CA-2014-111738,Christopher Martinez,2031
2014-07-09,CA-2014-111759,Mathew Reese,53
2014-12-17,CA-2014-111808,Andrew Roberts,11
2014-03-04,CA-2014-111815,Emily Phan,281
2014-09-26,CA-2014-112004,Adam Hart,199
2014-03-26,CA-2014-112039,John Castell,470
2014-06-11,CA-2014-112172,Muhammed MacIntyre,14
2014-04-09,CA-2014-112333,Karen Ferguson,2634
2014-10-13,CA-2014-112431,Robert Waldorf,442
2014-05-26,CA-2014-112473,Jeremy Lonsdale,50
2014-12-27,CA-2014-112487,Tracy Collins,3
2014-09-18,CA-2014-112515,Alan Schoenberger,1782
2014-11-20,CA-2014-112529,Stewart Carmichael,750
2014-05-19,CA-2014-112536,Susan Gilcrest,18
2014-01-31,CA-2014-112725,Eugene Hildebrand,142
2014-06-19,CA-2014-112753,Craig Carreira,957
2014-09-12,CA-2014-112774,Ryan Crowe,35
2014-08-19,CA-2014-112809,Russell Applegate,228
2014-11-14,CA-2014-112844,Stefania Perrino,199
2014-05-19,CA-2014-112865,Brosina Hoffman,36
2014-04-10,CA-2014-112900,Ken Lonsdale,478
2014-08-22,CA-2014-112956,Tracy Hopkins,394
2014-09-17,CA-2014-112984,Evan Henry,21
2014-09-03,CA-2014-113075,Mick Crebagga,41
2014-03-27,CA-2014-113208,Michelle Lonsdale,61
2014-01-15,CA-2014-113278,Hallie Redmond,359
2014-12-02,CA-2014-113355,Sarah Jordon,537
2014-10-02,CA-2014-113418,Corinna Mitchell,1705
2014-10-22,CA-2014-113453,Charles McCrossin,401
2014-11-08,CA-2014-113460,Katherine Nockton,273
2014-03-31,CA-2014-113474,Tony Molinari,326
2014-01-03,CA-2014-113481,Aaron Smayling,740
2014-05-20,CA-2014-113530,Becky Castell,727
2014-10-22,CA-2014-113558,Patricia Hirasaki,730
2014-11-08,CA-2014-113572,Frank Preis,8
2014-10-16,CA-2014-113670,Roland Schwarz,715
2014-03-28,CA-2014-113705,Lena Cacioppo,875
2014-11-14,CA-2014-113873,Katrina Edelman,268
2014-06-04,CA-2014-113908,Katherine Nockton,509
2014-12-26,CA-2014-114055,Mick Hernandez,819
2014-09-03,CA-2014-114216,Ralph Kennedy,12
2014-11-06,CA-2014-114258,Elizabeth Moffitt,493
2014-03-15,CA-2014-114370,Brad Norvell,50
2014-04-16,CA-2014-114412,Andrew Allen,16
2014-09-15,CA-2014-114440,Tracy Blumstein,19
2014-04-01,CA-2014-114524,Emily Grady,13
2014-09-03,CA-2014-114552,Dorris liebe,15
2014-08-26,CA-2014-114636,Guy Armstrong,192
2014-10-18,CA-2014-114804,Barry Franzšsisch,53
2014-04-11,CA-2014-115070,Mitch Gastineau,17
2014-02-07,CA-2014-115105,Bryan Davis,241
2014-10-27,CA-2014-115119,Shaun Chance,143
2014-01-09,CA-2014-115154,Ricardo Sperren,893
2014-08-08,CA-2014-115175,Matt Collins,245
2014-05-12,CA-2014-115322,Zuschuss Carroll,44
2014-06-27,CA-2014-115364,Olvera Toch,84
2014-12-31,CA-2014-115427,Erica Bern,35
2014-11-12,CA-2014-115448,Michelle Huthwaite,89
2014-05-15,CA-2014-115546,Amy Hunt,563
2014-12-19,CA-2014-115602,Doug Jacobs,2889
2014-07-10,CA-2014-115651,Noel Staavos,67
2014-08-20,CA-2014-115777,Doug O'Connell,19
2014-08-01,CA-2014-115805,Katrina Willman,37
2014-09-15,CA-2014-115882,Dorothy Badders,1017
2014-12-23,CA-2014-115931,Jim Mitchum,127
2014-01-29,CA-2014-115994,Beth Thompson,278
2014-10-03,CA-2014-116113,Jane Waco,10
2014-06-26,CA-2014-116127,Sarah Brown,401
2014-02-12,CA-2014-116204,Victoria Wilson,21
2014-11-06,CA-2014-116225,Susan Vittorini,391
2014-03-13,CA-2014-116288,Bill Stewart,243
2014-11-03,CA-2014-116358,Kalyca Meade,46
2014-05-31,CA-2014-116498,Kelly Andreada,35
2014-10-14,CA-2014-116519,Craig Reiter,905
2014-12-01,CA-2014-116645,Max Engle,156
2014-09-05,CA-2014-116680,Pete Kriz,1492
2014-12-03,CA-2014-116715,Victoria Wilson,678
2014-12-18,CA-2014-116855,Arianne Irving,505
2014-09-26,CA-2014-116939,Arthur Gainer,178
2014-12-20,CA-2014-116946,Tony Sayre,194
2014-04-25,CA-2014-116953,Susan Vittorini,552
2014-06-28,CA-2014-116988,Pauline Webber,1433
2014-09-23,CA-2014-117009,Berenike Kampe,22
2014-08-08,CA-2014-117023,Joni Wasserman,116
2014-09-12,CA-2014-117044,Helen Andreada,31
2014-10-24,CA-2014-117079,Jocasta Rupert,864
2014-11-01,CA-2014-117114,Craig Yedwab,519
2014-12-06,CA-2014-117128,Bart Folk,33
2014-03-22,CA-2014-117156,Ted Butterfield,9
2014-09-01,CA-2014-117198,Barry Gonzalez,660
2014-02-27,CA-2014-117212,Bradley Talbott,2111
2014-07-24,CA-2014-117240,Christine Phan,13
2014-09-05,CA-2014-117261,Tiffany House,54
2014-12-09,CA-2014-117324,Jeremy Pistek,1816
2014-09-05,CA-2014-117394,Michael Moore,19
2014-05-19,CA-2014-117401,Paul Prost,865
2014-10-22,CA-2014-117422,Frank Carlisle,172
2014-06-09,CA-2014-117436,Liz Willingham,10
2014-12-24,CA-2014-117443,Jennifer Braxton,190
2014-12-09,CA-2014-117457,Keith Herrera,3956
2014-09-24,CA-2014-117485,Bill Donatelli,292
2014-03-04,CA-2014-117513,Bill Tyler,400
2014-05-13,CA-2014-117632,Charles Sheldon,551
2014-08-22,CA-2014-117646,Sung Chung,267
2014-10-20,CA-2014-117653,Mary O'Rourke,91
2014-12-05,CA-2014-117667,Michael Stewart,588
2014-08-06,CA-2014-117695,Pauline Webber,14
2014-11-29,CA-2014-117702,Lindsay Shagiari,1072
2014-10-02,CA-2014-117807,Dave Kipp,105
2014-06-13,CA-2014-117821,Hunter Glantz,64
2014-05-19,CA-2014-117863,Toby Swindell,18
2014-01-28,CA-2014-117870,John Huston,194
2014-12-09,CA-2014-117926,Alan Schoenberger,69
2014-12-25,CA-2014-117933,Roy Franzšsisch,36
2014-08-19,CA-2014-117947,Nat Gilpin,284
2014-12-05,CA-2014-118003,Doug O'Connell,498
2014-12-04,CA-2014-118017,Lena Cacioppo,306
2014-11-18,CA-2014-118122,Greg Guthrie,14
2014-09-17,CA-2014-118136,Barry Blumstein,15
2014-05-10,CA-2014-118199,Laurel Beltran,806
2014-11-06,CA-2014-118213,Adam Bellavance,240
2014-07-24,CA-2014-118346,Philisse Overcash,400
2014-04-02,CA-2014-118360,John Castell,43
2014-10-29,CA-2014-118367,Lori Olson,48
2014-09-30,CA-2014-118402,Jas O'Carroll,244
2014-06-18,CA-2014-118437,Philip Fox,169
2014-02-17,CA-2014-118521,Luke Foster,38
2014-12-02,CA-2014-118542,Clay Cheatham,55
2014-10-07,CA-2014-118577,Xylona Preis,150
2014-07-21,CA-2014-118640,Carlos Soltero,79
2014-01-03,CA-2014-118668,Fred Wasserman,17
2014-07-22,CA-2014-118724,Anthony Rawles,1630
2014-11-21,CA-2014-118731,Liz Pelletier,127
2014-02-10,CA-2014-118773,Tom Prescott,398
2014-04-16,CA-2014-118857,Adam Hart,196
2014-06-16,CA-2014-118864,Kristen Hastings,120
2014-12-30,CA-2014-118885,James Galang,696
2014-08-18,CA-2014-118892,Tom Prescott,4416
2014-11-24,CA-2014-119004,Janet Martin,105
2014-08-21,CA-2014-119011,Lisa Ryan,352
2014-12-23,CA-2014-119193,Sally Knutson,632
2014-06-16,CA-2014-119284,Thomas Seio,2943
2014-12-01,CA-2014-119305,Scott Williamson,174
2014-04-18,CA-2014-119389,Bruce Geld,60
2014-06-13,CA-2014-119424,Sarah Brown,91
2014-03-22,CA-2014-119452,Clay Ludtke,1806
2014-11-10,CA-2014-119494,Jim Epp,523
2014-12-16,CA-2014-119564,Paul Lucas,23
2014-12-23,CA-2014-119578,Jason Gross,916
2014-04-21,CA-2014-119655,Christina VanderZanden,183
2014-01-25,CA-2014-119669,Theone Pippenger,6
2014-11-24,CA-2014-119746,Christopher Martinez,240
2014-08-19,CA-2014-119809,Yana Sorensen,3859
2014-05-05,CA-2014-119914,Chris Cortes,243
2014-02-17,CA-2014-120019,Nat Gilpin,595
2014-11-03,CA-2014-120061,Sharelle Roach,155
2014-05-26,CA-2014-120138,Trudy Brown,806
2014-04-26,CA-2014-120222,Lauren Leatherbury,92
2014-11-12,CA-2014-120327,William Brown,46
2014-12-23,CA-2014-120376,Theone Pippenger,2283
2014-11-21,CA-2014-120404,Katharine Harms,624
2014-05-31,CA-2014-120614,Suzanne McNair,38
2014-09-06,CA-2014-120705,Michael Grace,147
2014-03-24,CA-2014-120719,Sanjit Jacobs,35
2014-09-05,CA-2014-120761,Aimee Bixby,92
2014-04-29,CA-2014-120894,Jack Lebron,28
2014-12-18,CA-2014-120936,Christine Abelman,495
2014-09-11,CA-2014-120999,Linda Cazamias,147
2014-08-19,CA-2014-121027,Helen Wasserman,2340
2014-07-15,CA-2014-121048,Toby Carlisle,988
2014-07-10,CA-2014-121083,Jamie Frazer,847
2014-05-31,CA-2014-121125,Michael Granlund,206
2014-11-05,CA-2014-121160,Frank Merwin,66
2014-12-25,CA-2014-121195,Neola Schneider,264
2014-12-24,CA-2014-121216,Michael Moore,58
2014-02-27,CA-2014-121258,Dave Brooks,380
2014-07-26,CA-2014-121293,John Castell,477
2014-09-30,CA-2014-121300,Maureen Gastineau,693
2014-09-24,CA-2014-121314,Bobby Elias,252
2014-12-26,CA-2014-121398,Fred Hopkins,424
2014-09-24,CA-2014-121412,Brooke Gillingham,29
2014-04-03,CA-2014-121419,Tony Chapman,772
2014-11-20,CA-2014-121468,Katherine Ducich,32
2014-08-22,CA-2014-121489,Candace McMahon,994
2014-07-04,CA-2014-121503,Frank Hawley,871
2014-11-29,CA-2014-121538,Rick Hansen,89
2014-06-02,CA-2014-121559,Helen Wasserman,4472
2014-05-30,CA-2014-121580,Maris LaWare,523
2014-11-04,CA-2014-121615,Daniel Lacy,76
2014-05-19,CA-2014-121643,Adrian Barton,345
2014-11-17,CA-2014-121678,Brian Moss,2
2014-02-27,CA-2014-121706,Becky Martin,357
2014-12-27,CA-2014-121741,Yoseph Carroll,751
2014-01-31,CA-2014-121790,Liz Preis,2114
2014-03-04,CA-2014-121804,Liz Preis,73
2014-11-21,CA-2014-121818,Jennifer Halladay,53
2014-09-25,CA-2014-121839,Mick Hernandez,1170
2014-09-24,CA-2014-121853,Duane Benoit,879
2014-09-16,CA-2014-121888,Carl Ludwig,1082
2014-08-01,CA-2014-121909,Erin Ashbrook,55
2014-03-19,CA-2014-122007,Jason Klamczynski,91
2014-08-19,CA-2014-122028,Chloris Kastensmidt,11
2014-07-21,CA-2014-122035,Elizabeth Moffitt,1108
2014-06-14,CA-2014-122056,Paul Gonzalez,182
2014-05-20,CA-2014-122077,Jason Fortune-,109
2014-06-25,CA-2014-122105,Caroline Jumper,96
2014-09-26,CA-2014-122112,Carol Adams,24
2014-04-10,CA-2014-122154,Sue Ann Reed,284
2014-05-13,CA-2014-122175,Cynthia Arntzen,153
2014-09-23,CA-2014-122196,Christina Anderson,392
2014-09-11,CA-2014-122280,Shahid Hopkins,19
2014-03-25,CA-2014-122308,Mark Van Huff,272
2014-09-25,CA-2014-122364,Frank Atkinson,1365
2014-11-14,CA-2014-122490,Ted Trevino,3321
2014-11-08,CA-2014-122504,Deborah Brumfield,822
2014-12-02,CA-2014-122539,Sean Christensen,423
2014-12-15,CA-2014-122595,Gary Mitchum,283
2014-11-13,CA-2014-122644,Sylvia Foulston,29
2014-02-20,CA-2014-122693,Nicole Hansen,1246
2014-11-27,CA-2014-122700,Liz Thompson,221
2014-04-17,CA-2014-122707,Edward Becker,503
2014-04-13,CA-2014-122735,Bill Donatelli,70
2014-03-21,CA-2014-122763,Harry Greene,331
2014-12-14,CA-2014-122770,Emily Phan,262
2014-12-29,CA-2014-122798,Susan Vittorini,123
2014-11-17,CA-2014-122945,Mick Brown,17
2014-08-17,CA-2014-122987,Sarah Jordon,81
2014-02-07,CA-2014-122994,Mark Van Huff,360
2014-09-03,CA-2014-123001,Anthony Witt,285
2014-09-04,CA-2014-123022,Sample Company A,368
2014-10-01,CA-2014-123029,Bradley Talbott,160
2014-09-11,CA-2014-123036,Helen Abelman,297
2014-08-25,CA-2014-123043,Alan Haines,28
2014-12-04,CA-2014-123071,Clay Cheatham,10
2014-03-04,CA-2014-123085,Ed Jacobs,1220
2014-05-03,CA-2014-123134,Dorothy Wardle,130
2014-07-28,CA-2014-123239,Mike Gockenbach,91
2014-10-18,CA-2014-123246,Astrea Jones,11
2014-09-22,CA-2014-123351,Kean Thornton,80
2014-11-29,CA-2014-123372,Deirdre Greer,2060
2014-10-31,CA-2014-123491,Jamie Kunitz,1994
2014-11-14,CA-2014-123624,Sanjit Engle,83
2014-06-28,CA-2014-123638,Michelle Arnett,192
2014-02-11,CA-2014-123659,Michael Nguyen,23
2014-05-27,CA-2014-123687,Kimberly Carter,234
2014-11-25,CA-2014-123701,Patrick Gardner,28
2014-09-24,CA-2014-123778,Bruce Stewart,187
2014-11-02,CA-2014-123967,Sarah Foster,2691
2014-10-03,CA-2014-123981,Rob Williams,66
2014-02-11,CA-2014-124086,Mike Pelletier,204
2014-03-03,CA-2014-124114,Roland Schwarz,1
2014-06-13,CA-2014-124191,Troy Staebel,9
2014-09-16,CA-2014-124205,Theresa Coyne,1038
2014-11-15,CA-2014-124261,Joe Elijah,34
2014-12-25,CA-2014-124296,Christine Sundaresam,713
2014-09-08,CA-2014-124401,Ruben Dartt,318
2014-03-20,CA-2014-124436,Sue Ann Reed,770
2014-08-02,CA-2014-124576,Heather Kirkland,55
2014-05-01,CA-2014-124597,Ann Steele,32
2014-11-18,CA-2014-124674,Joy Bell-,328
2014-03-28,CA-2014-124716,Brendan Dodson,169
2014-06-22,CA-2014-124744,Eugene Hildebrand,536
2014-11-26,CA-2014-124765,Henia Zydlo,724
2014-07-04,CA-2014-124828,Yana Sorensen,10
2014-09-12,CA-2014-124898,Daniel Byrd,185
2014-02-22,CA-2014-124940,Dave Kipp,48
2014-03-07,CA-2014-125101,Sally Hughsby,68
2014-04-11,CA-2014-125115,Russell D'Ascenzo,106
2014-10-20,CA-2014-125199,Harry Marie,457
2014-04-25,CA-2014-125269,Art Ferguson,83
2014-11-07,CA-2014-125290,Chuck Clark,40
2014-07-24,CA-2014-125367,Nathan Mautz,14
2014-04-26,CA-2014-125381,Speros Goranitis,108
2014-10-20,CA-2014-125388,Michael Paige,89
2014-10-24,CA-2014-125451,Adam Hart,1170
2014-05-31,CA-2014-125472,Bruce Degenhardt,254
2014-07-26,CA-2014-125640,Dorothy Dickinson,3
2014-07-01,CA-2014-125745,Darrin Van Huff,20
2014-08-01,CA-2014-125752,Eugene Hildebrand,41
2014-02-26,CA-2014-125878,Michelle Huthwaite,2
2014-01-17,CA-2014-125913,Jack O'Briant,428
2014-10-20,CA-2014-125990,Joy Smith,40
2014-11-04,CA-2014-126046,Julie Creighton,12
2014-08-29,CA-2014-126067,Kristina Nunn,1278
2014-10-03,CA-2014-126074,Roland Fjeld,276
2014-10-15,CA-2014-126123,Anthony Garverick,41
2014-08-01,CA-2014-126144,Greg Matthias,286
2014-12-31,CA-2014-126221,Chuck Clark,209
2014-11-20,CA-2014-126242,Mick Crebagga,324
2014-02-04,CA-2014-126354,Shahid Collister,119
2014-06-04,CA-2014-126382,Heather Kirkland,35
2014-09-09,CA-2014-126396,Alex Russell,85
2014-09-11,CA-2014-126438,Alex Russell,15
2014-10-13,CA-2014-126536,Neil Knudson,103
2014-03-30,CA-2014-126550,Roger Demir,81
2014-03-31,CA-2014-126634,Alan Barnes,94
2014-07-18,CA-2014-126662,Alejandro Ballentine,480
2014-09-30,CA-2014-126676,Fred Hopkins,8
2014-04-30,CA-2014-126718,Kean Thornton,5
2014-04-16,CA-2014-126774,Shahid Hopkins,5
2014-06-06,CA-2014-126788,Adrian Barton,470
2014-12-06,CA-2014-126865,Naresj Patel,93
2014-06-16,CA-2014-126914,Joe Elijah,776
2014-09-18,CA-2014-126928,Gary Zandusky,514
2014-08-22,CA-2014-126956,Greg Tran,88
2014-01-22,CA-2014-127026,Mick Hernandez,1240
2014-09-16,CA-2014-127096,Christopher Schild,301
2014-04-15,CA-2014-127117,Harry Marie,74
2014-10-23,CA-2014-127180,Tom Ashbrook,13716
2014-04-04,CA-2014-127264,Sue Ann Reed,7
2014-10-31,CA-2014-127285,Michelle Moray,103
2014-01-15,CA-2014-127306,Brosina Hoffman,175
2014-12-02,CA-2014-127313,Ralph Arnett,117
2014-02-25,CA-2014-127397,Erin Smith,1444
2014-01-23,CA-2014-127432,Alan Dominguez,4189
2014-07-11,CA-2014-127460,Frank Gastineau,298
2014-02-04,CA-2014-127474,Ross DeVincentis,512
2014-12-29,CA-2014-127516,Erica Hernandez,65
2014-03-04,CA-2014-127621,Richard Eichhorn,27
2014-07-12,CA-2014-127656,Natalie Webber,30
2014-06-03,CA-2014-127705,Alejandro Ballentine,30
2014-09-01,CA-2014-127712,Michael Granlund,6
2014-09-12,CA-2014-127726,Shahid Shariari,210
2014-11-03,CA-2014-127782,Thea Hudgings,892
2014-05-20,CA-2014-127803,Neil Ducich,26
2014-10-28,CA-2014-127922,Sally Hughsby,24
2014-12-24,CA-2014-127929,Filia McAdams,182
2014-09-02,CA-2014-128041,Rick Wilson,598
2014-02-03,CA-2014-128076,Bill Overfelt,482
2014-12-20,CA-2014-128160,Michael Moore,37
2014-11-18,CA-2014-128265,Victoria Wilson,1248
2014-11-25,CA-2014-128300,Roland Schwarz,407
2014-08-06,CA-2014-128328,Patrick O'Donnell,339
2014-09-30,CA-2014-128335,Joseph Airdo,75
2014-08-14,CA-2014-128363,Dan Campbell,2383
2014-09-11,CA-2014-128370,Frank Hawley,370
2014-10-08,CA-2014-128426,Joe Kamberova,4
2014-08-27,CA-2014-128475,Steve Carroll,72
2014-07-11,CA-2014-128629,Becky Pak,19
2014-12-04,CA-2014-128699,Natalie DeCherney,48
2014-12-25,CA-2014-128734,James Lanier,851
2014-05-05,CA-2014-128755,Mike Kennedy,630
2014-09-08,CA-2014-128769,Dario Medina,82
2014-09-08,CA-2014-128783,Trudy Glocke,249
2014-04-22,CA-2014-128853,Janet Martin,909
2014-06-20,CA-2014-128944,Katharine Harms,921
2014-04-18,CA-2014-128965,Pamela Stobb,563
2014-11-26,CA-2014-129000,Sam Zeldin,502
2014-08-24,CA-2014-129021,Patrick O'Brill,4590
2014-04-02,CA-2014-129028,George Bell,128
2014-03-17,CA-2014-129294,Ken Dana,541
2014-05-15,CA-2014-129357,Ken Black,505
2014-10-02,CA-2014-129378,Neola Schneider,414
2014-06-17,CA-2014-129462,Joel Eaton,741
2014-09-27,CA-2014-129490,Sanjit Jacobs,419
2014-03-18,CA-2014-129567,Clay Ludtke,17
2014-12-12,CA-2014-129581,Katherine Nockton,129
2014-04-26,CA-2014-129707,Larry Hughes,9
2014-12-29,CA-2014-129805,Harry Marie,7
2014-12-10,CA-2014-129833,Herbert Flentye,44
2014-03-31,CA-2014-129910,Maria Etezadi,60
2014-08-28,CA-2014-130036,Ben Peterman,1133
2014-09-16,CA-2014-130043,Brenda Bowman,32
2014-05-23,CA-2014-130106,Vicky Freymann,13
2014-10-23,CA-2014-130141,Helen Abelman,582
2014-09-25,CA-2014-130148,Neil Knudson,38
2014-10-23,CA-2014-130211,Brian DeCherney,582
2014-09-15,CA-2014-130302,Craig Yedwab,896
2014-12-18,CA-2014-130309,Giulietta Baptist,544
2014-12-06,CA-2014-130351,Rob Beeghly,200
2014-11-13,CA-2014-130386,Nathan Gelder,779
2014-10-13,CA-2014-130505,Natalie Fritzler,673
2014-11-27,CA-2014-130526,Guy Thornton,34
2014-12-30,CA-2014-130631,Bruce Stewart,88
2014-09-17,CA-2014-130715,Craig Yedwab,18
2014-10-28,CA-2014-130764,Jack O'Briant,653
2014-07-30,CA-2014-130771,Laura Armstrong,128
2014-11-04,CA-2014-130834,Justin MacKendrick,16
2014-07-29,CA-2014-130841,Matt Hagelstein,1171
2014-04-12,CA-2014-130904,Henry MacAllister,23
2014-03-11,CA-2014-130967,Emily Burns,54
2014-09-19,CA-2014-131016,Dan Campbell,57
2014-08-23,CA-2014-131037,Tony Molinari,210
2014-04-04,CA-2014-131156,Katherine Hughes,25
2014-12-06,CA-2014-131212,Alan Barnes,40
2014-04-15,CA-2014-131233,Christine Sundaresam,253
2014-11-20,CA-2014-131254,Nathan Cano,1729
